== Title: Sales Figures for year: 2022 == 



== 2022: Sales Break out by company == 

| company                                                                |   sales_count |   sales_amount |   rank by amount |   rank by count |
| richelieu hardware                   |            64 |            666 |              201 |              72 |
| maxi                                 |            24 |            663 |              202 |             105 |
| everflow supplies                    |            13 |            661 |              203 |             116 |
| everflow                             |            10 |            659 |              204 |             119 |
| hillman                              |            42 |            635 |              205 |              87 |
| leifheit                             |            15 |            632 |              206 |             114 |
| bobrick                              |            12 |            630 |              207 |             117 |
| ziploc                               |            53 |            629 |              208 |              79 |
| swopt                                |            20 |            612 |              209 |             109 |
| powertec                             |            10 |            604 |              210 |             119 |
| the wrap it                          |            29 |            601 |              211 |             100 |
| pemko                                |            35 |            594 |              212 |              94 |
| speakman                             |             6 |            577 |              213 |             123 |
| culinary depot                       |             8 |            572 |              214 |             121 |
| industrial magnetics                 |            23 |            571 |              215 |             106 |
| don-jo                               |             8 |            569 |              216 |             121 |
| steel harbor                         |            25 |            568 |              217 |             104 |
| daweier                              |             7 |            564 |              218 |             122 |
| malish                               |             9 |            559 |              219 |             120 |
| national mfg/spectrum brands hhi     |            37 |            542 |              220 |              92 |
| flex tape                            |            10 |            538 |              221 |             119 |
| chu's packaging supplies             |             6 |            534 |              222 |             123 |
| oxo                                  |            41 |            532 |              223 |              88 |
| cramer                               |             9 |            527 |              224 |             120 |
| softtouch                            |            64 |            512 |              225 |              72 |
| home dynamix                         |             6 |            502 |              226 |             123 |
| umbra                                |            23 |            502 |              227 |             106 |
| topia                                |             8 |            490 |              228 |             121 |
| big joe                              |             4 |            489 |              229 |             125 |
| haviland                             |            24 |            486 |              230 |             105 |
| peerless                             |             6 |            475 |              231 |             123 |
| oreck commercial                     |            18 |            471 |              232 |             111 |
| accuform                             |            73 |            441 |              233 |              66 |
| tapecase                             |            54 |            439 |              234 |              78 |
| global door controls                 |            43 |            436 |              235 |              86 |
| sagaform                             |            10 |            435 |              236 |             119 |
| roll products                        |            20 |            433 |              237 |             109 |
| vikan                                |            38 |            411 |              238 |              91 |
| sure-loc                             |             7 |            401 |              239 |             122 |
| john guest speedfit                  |            13 |            386 |              240 |             116 |
| furinno                              |            12 |            379 |              241 |             117 |
| danco                                |            60 |            370 |              242 |              74 |
| pro tapes                            |            41 |            368 |              243 |              88 |
| dallas cowboys                       |            23 |            367 |              244 |             106 |
| perko                                |             6 |            349 |              245 |             123 |
| m-d building products                |            12 |            346 |              246 |             117 |
| aquarius                             |            32 |            341 |              247 |              97 |
| jones stephens corporation           |            12 |            325 |              248 |             117 |
| glad                                 |            19 |            324 |              249 |             110 |
| shepherd hardware                    |            47 |            309 |              250 |              82 |
| xtend & climb                        |             9 |            306 |              251 |             120 |
| sharkbite                            |            14 |            306 |              252 |             115 |
| chef gear                            |            11 |            304 |              253 |             118 |
| brushtech                            |            22 |            299 |              254 |             107 |
| borhn                                |            17 |            299 |              255 |             112 |
| hefty                                |            12 |            296 |              256 |             117 |
| schalge                              |             6 |            285 |              257 |             123 |
| lola                                 |            14 |            285 |              258 |             115 |
| simpatico                            |             6 |            279 |              259 |             123 |
| idh by st. simons                    |             9 |            279 |              260 |             120 |
| uhmw tape                            |            10 |            277 |              261 |             119 |
| keyguard                             |            10 |            276 |              262 |             119 |
| wright products                      |            29 |            274 |              263 |             100 |
| unik occasions                       |             9 |            261 |              264 |             120 |
| andersen                             |             8 |            257 |              265 |             121 |
| aep industries                       |             7 |            254 |              266 |             122 |
| insinkerator                         |            17 |            244 |              267 |             112 |
| genuine joe                          |            16 |            241 |              268 |             113 |
| zwipes professional                  |            12 |            238 |              269 |             117 |
| rejuvenate                           |            31 |            237 |              270 |              98 |
| hardy                                |            12 |            224 |              271 |             117 |
| lewis hyman                          |            17 |            213 |              272 |             112 |
| household essentials                 |            11 |            212 |              273 |             118 |
| gorilla                              |            12 |            196 |              274 |             117 |
| polyvinyl films inc                  |            25 |            196 |              275 |             104 |
| swimline                             |             9 |            188 |              276 |             120 |
| faultless                            |             9 |            187 |              277 |             120 |
| webstone                             |            14 |            183 |              278 |             115 |
| simmons manufacturing                |            25 |            180 |              279 |             104 |
| everclean                            |            16 |            176 |              280 |             113 |
| 3drose                               |             8 |            171 |              281 |             121 |
| mr. clean                            |            20 |            170 |              282 |             109 |
| bona                                 |            11 |            169 |              283 |             118 |
| perfect company                      |            23 |            166 |              284 |             106 |
| powr-flite                           |             9 |            165 |              285 |             120 |
| w. j. hagerty                        |            18 |            157 |              286 |             111 |
| belwith products llc                 |            18 |            152 |              287 |             111 |
| remco                                |             9 |            135 |              288 |             120 |
| starfiber                            |            14 |            134 |              289 |             115 |
| hy-ko products                       |            10 |            133 |              290 |             119 |
| duck                                 |            10 |            132 |              291 |             119 |
| fjm security                         |            16 |            129 |              292 |             113 |
| rinse ace                            |             9 |            128 |              293 |             120 |
| south main hardware                  |            13 |            124 |              294 |             116 |
| artwall                              |             2 |            122 |              295 |             127 |
| quakehold!                           |            13 |            114 |              296 |             116 |
| radiant saunas                       |             8 |            112 |              297 |             121 |
| safelife                             |             7 |            109 |              298 |             122 |
| malco                                |             5 |            108 |              299 |             124 |
| trimaco                              |            10 |            107 |              300 |             119 |
| stanley hardware                     |            14 |            105 |              301 |             115 |
| eastman                              |            12 |            104 |              302 |             117 |
| rt designers collection              |            16 |            103 |              303 |             113 |
| action 1                             |            10 |            101 |              304 |             119 |
| o-cedar                              |            11 |             91 |              305 |             118 |
| frost king                           |             8 |             90 |              306 |             121 |
| irwin tools                          |            15 |             84 |              307 |             114 |
| tovantoe                             |            11 |             81 |              308 |             118 |
| surefit                              |             3 |             81 |              308 |             126 |
| blum                                 |            13 |             81 |              309 |             116 |
| wells sinkware                       |             6 |             80 |              310 |             123 |
| fuller brush                         |            11 |             80 |              311 |             118 |
| national                             |             5 |             77 |              312 |             124 |
| e-cloth                              |             8 |             70 |              313 |             121 |
| cal-royal                            |            19 |             70 |              314 |             110 |
| janitized                            |             3 |             70 |              315 |             126 |
| sandusky                             |             8 |             58 |              316 |             121 |
| weiman                               |             8 |             56 |              317 |             121 |
| heskins llc                          |             7 |             55 |              318 |             122 |
| abco                                 |             9 |             54 |              319 |             120 |
| frogtape                             |             8 |             52 |              320 |             121 |
| design toscano                       |             4 |             52 |              321 |             125 |
| tooltron                             |             6 |             45 |              322 |             123 |
| dearborn brass                       |             9 |             36 |              323 |             120 |
| amerock                              |             7 |             35 |              324 |             122 |
| incom manufacturing                  |             2 |             34 |              325 |             127 |
| precious moments                     |             1 |             12 |              326 |             128 |

