== Title: Sales Figures for item category: cooking utensils == 



== cooking utensils: Sales Break out by company == 

| company              |   sales_count |   sales_amount |   rank by amount |   rank by count |
| honeywell safes & door locks         |             1 |             68 |              130 |              38 |
| everflow                             |             1 |             66 |              131 |              38 |
| momeni rugs                          |             1 |             64 |              132 |              38 |
| seda france                          |             3 |             64 |              133 |              36 |
| bissell                              |             2 |             64 |              134 |              37 |
| topia                                |             1 |             61 |              135 |              38 |
| keeney                               |             2 |             59 |              136 |              37 |
| sure-loc                             |             1 |             57 |              137 |              38 |
| cs hyde                              |             1 |             57 |              138 |              38 |
| libman                               |             3 |             57 |              139 |              36 |
| ldr industries                       |             1 |             56 |              140 |              38 |
| oreck commercial                     |             2 |             54 |              141 |              37 |
| constructor                          |             1 |             53 |              142 |              38 |
| robelle                              |             1 |             50 |              143 |              38 |
| interdesign                          |             1 |             49 |              144 |              38 |
| simpatico                            |             1 |             47 |              145 |              38 |
| aiw                                  |             1 |             46 |              146 |              38 |
| t.w . evans cordage co.              |             1 |             44 |              147 |              38 |
| olympia faucets                      |             1 |             44 |              148 |              38 |
| sagaform                             |             1 |             44 |              149 |              38 |
| maxi                                 |             1 |             43 |              150 |              38 |
| national mfg/spectrum brands hhi     |             3 |             43 |              151 |              36 |
| gila                                 |             1 |             43 |              152 |              38 |
| national hardware                    |             6 |             43 |              153 |              33 |
| the andersen company                 |             1 |             42 |              154 |              38 |
| lamp by sugatsune                    |             3 |             41 |              155 |              36 |
| yale security                        |             1 |             41 |              156 |              38 |
| zwipes professional                  |             2 |             40 |              157 |              37 |
| wilen professional cleaning products |             1 |             38 |              158 |              38 |
| ideal security inc.                  |             2 |             37 |              159 |              37 |
| swopt                                |             1 |             35 |              160 |              38 |
| incom manufacturing                  |             2 |             34 |              161 |              37 |
| scotchblue                           |             1 |             33 |              162 |              38 |
| super sliders                        |             2 |             32 |              163 |              37 |
| andersen                             |             1 |             32 |              164 |              38 |
| dallas cowboys                       |             2 |             32 |              165 |              37 |
| idh by st. simons                    |             1 |             31 |              166 |              38 |
| small parts                          |             2 |             31 |              167 |              37 |
| vikan                                |             2 |             30 |              168 |              37 |
| performance tool                     |             1 |             29 |              169 |              38 |
| vigo                                 |             1 |             29 |              170 |              38 |
| chef gear                            |             1 |             28 |              171 |              38 |
| mintcraft                            |             3 |             24 |              172 |              36 |
| janitized                            |             1 |             23 |              173 |              38 |
| sharkbite                            |             1 |             22 |              174 |              38 |
| schlage                              |             1 |             21 |              175 |              38 |
| swimline                             |             1 |             21 |              176 |              38 |
| lola                                 |             1 |             20 |              177 |              38 |
| household essentials                 |             1 |             19 |              178 |              38 |
| accuform                             |             2 |             19 |              179 |              37 |
| hardy                                |             1 |             19 |              180 |              38 |
| defender security                    |             2 |             17 |              181 |              37 |
| gorilla                              |             1 |             16 |              182 |              38 |
| ziploc                               |             2 |             16 |              183 |              37 |
| hillman                              |             1 |             16 |              184 |              38 |
| roll products                        |             1 |             16 |              185 |              38 |
| genuine joe                          |             1 |             16 |              186 |              38 |
| safelife                             |             1 |             16 |              187 |              38 |
| national                             |             1 |             15 |              188 |              38 |
| rejuvenate                           |             2 |             15 |              188 |              37 |
| fusion                               |             1 |             15 |              189 |              38 |
| legend                               |             1 |             15 |              190 |              38 |
| maxgrade                             |             1 |             14 |              191 |              38 |
| oxo                                  |             1 |             14 |              192 |              38 |
| zing green products                  |             1 |             14 |              193 |              38 |
| rinse ace                            |             1 |             14 |              194 |              38 |
| radiant saunas                       |             1 |             14 |              195 |              38 |
| stanley                              |             1 |             13 |              196 |              38 |
| hy-ko products                       |             1 |             13 |              197 |              38 |
| duck                                 |             1 |             13 |              198 |              38 |
| shepherd hardware                    |             2 |             13 |              199 |              37 |
| danco                                |             2 |             12 |              200 |              37 |
| scotch                               |             2 |             12 |              201 |              37 |
| haviland                             |             1 |             11 |              202 |              38 |
| trimaco                              |             1 |             11 |              203 |              38 |
| action 1                             |             1 |             10 |              204 |              38 |
| south main hardware                  |             1 |             10 |              205 |              38 |
| webstone                             |             1 |              9 |              206 |              38 |
| w. j. hagerty                        |             1 |              9 |              207 |              38 |
| e-cloth                              |             1 |              9 |              208 |              38 |
| insinkerator                         |             1 |              8 |              209 |              38 |
| fuller brush                         |             1 |              7 |              210 |              38 |
| frogtape                             |             1 |              7 |              211 |              38 |
| mr. clean                            |             1 |              6 |              212 |              38 |
| southco                              |             1 |              5 |              213 |              38 |

