== Title: Sales Figures for year: 2021 == 



== 2021: Sales Break out by company == 

| company                                                                |   sales_count |   sales_amount |   rank by amount |   rank by count |
| premier faucet                       |            35 |           2591 |               98 |              95 |
| the andersen company                 |            57 |           2538 |               99 |              76 |
| transolid                            |            27 |           2499 |              100 |             103 |
| goldenstar                           |            44 |           2493 |              101 |              86 |
| ranchmate                            |            68 |           2404 |              102 |              69 |
| libman commercial                    |            50 |           2392 |              103 |              81 |
| the hillman group                    |           239 |           2346 |              104 |              27 |
| seda france                          |            99 |           2320 |              105 |              56 |
| builders shoppe                      |            38 |           2195 |              106 |              92 |
| small parts                          |           119 |           2195 |              107 |              48 |
| dri-eaz                              |             9 |           2185 |              108 |             121 |
| abus lock                            |            37 |           2181 |              109 |              93 |
| dyconn faucet                        |            30 |           2180 |              110 |             100 |
| lenox                                |            20 |           2157 |              111 |             110 |
| nuset                                |            38 |           2118 |              112 |              92 |
| schlage                              |            50 |           2090 |              113 |              81 |
| chill sack                           |             9 |           2086 |              114 |             121 |
| frenchi home furnishing              |            46 |           2058 |              115 |              85 |
| ez-flo                               |            66 |           2038 |              116 |              71 |
| heavy metal                          |             7 |           2013 |              117 |             123 |
| accuform signs                       |           160 |           1994 |              118 |              36 |
| watts premier                        |            24 |           1973 |              119 |             106 |
| honeywell                            |            25 |           1959 |              120 |             105 |
| mintcraft                            |            67 |           1937 |              121 |              70 |
| uxcell                               |           142 |           1912 |              122 |              41 |
| selkirk                              |            12 |           1896 |              123 |             118 |
| ideal security inc.                  |            72 |           1881 |              124 |              67 |
| cleveland faucet                     |            22 |           1873 |              125 |             108 |
| vigo                                 |            34 |           1841 |              126 |              96 |
| innoseal                             |            15 |           1727 |              127 |             115 |
| cozy sack                            |             9 |           1723 |              128 |             121 |
| premier pet steps                    |            16 |           1710 |              129 |             114 |
| the forever cap                      |             8 |           1691 |              130 |             122 |
| madison park                         |             9 |           1582 |              131 |             121 |
| segal                                |            19 |           1580 |              132 |             111 |
| ultra                                |            11 |           1541 |              133 |             119 |
| impact products                      |            15 |           1532 |              134 |             115 |
| sofa sack - bean bags                |            12 |           1529 |              135 |             118 |
| robelle                              |            30 |           1509 |              136 |             100 |
| national hardware                    |           184 |           1508 |              137 |              32 |
| tosca                                |            12 |           1487 |              138 |             118 |
| defender security                    |           152 |           1481 |              139 |              37 |
| momeni rugs                          |            18 |           1404 |              140 |             112 |
| ariel                                |            14 |           1386 |              141 |             116 |
| taco                                 |            38 |           1386 |              142 |              92 |
| interdesign                          |            49 |           1385 |              143 |              82 |
| magnolia brush                       |            60 |           1378 |              144 |              75 |
| t.w . evans cordage co.              |            27 |           1370 |              145 |             103 |
| lasco                                |           100 |           1365 |              146 |              55 |
| teflon                               |            33 |           1360 |              147 |              97 |
| slipstick                            |           111 |           1327 |              148 |              52 |
| advantage                            |            19 |           1308 |              149 |             111 |
| stanley                              |            98 |           1303 |              150 |              57 |
| casabella                            |            71 |           1275 |              151 |              68 |
| mariposa                             |            24 |           1267 |              152 |             106 |
| johnson pumps                        |             6 |           1169 |              153 |             124 |
| performance tool                     |            39 |           1140 |              154 |              91 |
| blue devil                           |            17 |           1127 |              155 |             113 |
| heim concept                         |            24 |           1124 |              156 |             106 |
| premier                              |             9 |           1117 |              157 |             121 |
| big joe                              |             9 |           1101 |              158 |             121 |
| aiw                                  |            24 |           1095 |              159 |             106 |
| speakman                             |            11 |           1059 |              160 |             119 |
| canplas                              |            12 |           1035 |              161 |             118 |
| ives                                 |            17 |           1029 |              162 |             113 |
| peerless                             |            13 |           1028 |              163 |             117 |
| yale security                        |            37 |           1011 |              164 |              93 |
| hillman                              |            68 |           1010 |              165 |              69 |
| constructor                          |            36 |           1004 |              166 |              94 |
| y decor                              |             8 |           1000 |              167 |             122 |
| southco                              |            88 |            974 |              168 |              59 |
| flex tape                            |            18 |            968 |              169 |             112 |
| rubbermaid                           |            20 |            929 |              170 |             110 |
| fusion                               |            50 |            920 |              171 |              81 |
| soux chief                           |            19 |            914 |              172 |             111 |
| bean bag factory                     |            75 |            874 |              173 |              65 |
| maxgrade                             |            47 |            852 |              174 |              84 |
| wowwr                                |            11 |            852 |              175 |             119 |
| purity pool                          |            28 |            842 |              176 |             102 |
| aviditi                              |             9 |            806 |              177 |             121 |
| kipp                                 |            56 |            798 |              178 |              77 |
| lamp by sugatsune                    |            57 |            795 |              179 |              76 |
| jaclo                                |            10 |            790 |              180 |             120 |
| grip tight tools                     |             6 |            783 |              181 |             124 |
| ldr industries                       |            21 |            781 |              182 |             109 |
| maxi                                 |            22 |            781 |              183 |             108 |
| super sliders                        |            50 |            770 |              184 |              81 |
| scotchblue                           |            41 |            766 |              185 |              89 |
| cramer                               |            13 |            762 |              186 |             117 |
| waste king                           |           113 |            757 |              187 |              50 |
| cs hyde                              |            28 |            739 |              188 |             102 |
| bissell                              |            26 |            736 |              189 |             104 |
| everflow                             |            11 |            725 |              190 |             119 |
| wilen professional cleaning products |            19 |            715 |              191 |             111 |
| ariel bath                           |             8 |            712 |              192 |             122 |
| everflow supplies                    |            14 |            712 |              193 |             116 |
| zing green products                  |            66 |            701 |              194 |              71 |
| pemko                                |            40 |            695 |              195 |              90 |
| malish                               |            11 |            683 |              196 |             119 |
| softtouch                            |            76 |            682 |              197 |              64 |
| richelieu hardware                   |            61 |            679 |              198 |              74 |
| home dynamix                         |             8 |            670 |              199 |             122 |
| kindred                              |             6 |            667 |              200 |             124 |
| haviland                             |            29 |            665 |              201 |             101 |
| swopt                                |            23 |            652 |              202 |             107 |
| libman                               |            34 |            642 |              203 |              96 |
| m-d building products                |            22 |            635 |              204 |             108 |
| jed pool tools                       |            15 |            634 |              205 |             115 |
| dogipot                              |            17 |            624 |              206 |             113 |
| ettore                               |            66 |            622 |              207 |              71 |
| topia                                |            10 |            612 |              208 |             120 |
| newlife by gelpro                    |            11 |            603 |              209 |             119 |
| keeney                               |            40 |            601 |              210 |              90 |
| the copper factory                   |            15 |            580 |              211 |             115 |
| weiler                               |            26 |            571 |              212 |             104 |
| umbra                                |            26 |            568 |              213 |             104 |
| sagaform                             |            13 |            566 |              214 |             117 |
| cosco                                |            12 |            564 |              215 |             118 |
| draft king                           |             6 |            546 |              216 |             124 |
| ziploc                               |            42 |            537 |              217 |              88 |
| chu's packaging supplies             |             6 |            534 |              218 |             124 |
| schalge                              |            11 |            522 |              219 |             119 |
| powertec                             |             8 |            483 |              220 |             122 |
| the wrap it                          |            23 |            477 |              221 |             107 |
| gila                                 |            11 |            473 |              222 |             119 |
| hefty                                |            21 |            471 |              223 |             109 |
| oreck commercial                     |            17 |            469 |              224 |             113 |
| roll products                        |            24 |            468 |              225 |             106 |
| oxo                                  |            35 |            461 |              226 |              95 |
| industrial magnetics                 |            18 |            447 |              227 |             112 |
| steel harbor                         |            19 |            432 |              228 |             111 |
| culinary depot                       |             6 |            429 |              229 |             124 |
| danco                                |            66 |            427 |              230 |              71 |
| pro tapes                            |            50 |            420 |              231 |              81 |
| simpatico                            |             9 |            419 |              232 |             121 |
| mi-zone                              |             5 |            418 |              233 |             125 |
| leifheit                             |            15 |            409 |              234 |             115 |
| perko                                |             7 |            407 |              235 |             123 |
| lola                                 |            20 |            407 |              236 |             110 |
| sure-loc                             |             7 |            401 |              237 |             123 |
| vikan                                |            35 |            395 |              238 |              95 |
| sure-loc hardware                    |             4 |            395 |              239 |             126 |
| dundas jafine                        |             8 |            393 |              240 |             122 |
| bobrick                              |             7 |            367 |              241 |             123 |
| aep industries                       |            10 |            363 |              242 |             120 |
| insinkerator                         |            23 |            357 |              243 |             107 |
| don-jo                               |             5 |            356 |              244 |             125 |
| wright products                      |            35 |            349 |              245 |              95 |
| accuform                             |            62 |            349 |              246 |              73 |
| national mfg/spectrum brands hhi     |            25 |            348 |              247 |             105 |
| glad                                 |            18 |            335 |              248 |             112 |
| uhmw tape                            |            12 |            333 |              249 |             118 |
| global door controls                 |            37 |            329 |              250 |              93 |
| brushtech                            |            24 |            327 |              251 |             106 |
| jones stephens corporation           |            12 |            325 |              252 |             118 |
| tapecase                             |            46 |            309 |              253 |              85 |
| sharkbite                            |            14 |            306 |              254 |             116 |
| chef gear                            |            11 |            304 |              255 |             119 |
| andersen                             |             9 |            289 |              256 |             121 |
| furinno                              |             9 |            284 |              257 |             121 |
| shepherd hardware                    |            40 |            278 |              258 |              90 |
| xtend & climb                        |             8 |            272 |              259 |             122 |
| john guest speedfit                  |             9 |            267 |              260 |             121 |
| aquarius                             |            25 |            266 |              261 |             105 |
| malco                                |            12 |            260 |              262 |             118 |
| keyguard                             |             9 |            248 |              263 |             121 |
| webstone                             |            18 |            235 |              264 |             112 |
| swimline                             |            11 |            230 |              265 |             119 |
| idh by st. simons                    |             7 |            217 |              266 |             123 |
| borhn                                |            12 |            211 |              267 |             118 |
| genuine joe                          |            14 |            207 |              268 |             116 |
| powr-flite                           |            11 |            202 |              269 |             119 |
| belwith products llc                 |            23 |            194 |              270 |             107 |
| 3drose                               |             9 |            192 |              271 |             121 |
| perfect company                      |            25 |            180 |              272 |             105 |
| zwipes professional                  |             9 |            178 |              273 |             121 |
| mr. clean                            |            19 |            173 |              274 |             111 |
| safelife                             |            11 |            172 |              275 |             119 |
| radiant saunas                       |            12 |            168 |              276 |             118 |
| remco                                |            11 |            165 |              277 |             119 |
| gorilla                              |            10 |            164 |              278 |             120 |
| w. j. hagerty                        |            18 |            158 |              279 |             112 |
| classic accessories                  |             3 |            158 |              280 |             127 |
| rt designers collection              |            24 |            155 |              281 |             106 |
| incom manufacturing                  |             9 |            154 |              282 |             121 |
| bona                                 |            10 |            154 |              283 |             120 |
| wells sinkware                       |            11 |            146 |              284 |             119 |
| unik occasions                       |             5 |            145 |              285 |             125 |
| faultless                            |             7 |            145 |              286 |             123 |
| simmons manufacturing                |            20 |            144 |              287 |             110 |
| dallas cowboys                       |             9 |            144 |              288 |             121 |
| rinse ace                            |            10 |            142 |              289 |             120 |
| polyvinyl films inc                  |            18 |            141 |              290 |             112 |
| quakehold!                           |            15 |            132 |              291 |             115 |
| rejuvenate                           |            17 |            130 |              292 |             113 |
| eastman                              |            14 |            122 |              293 |             116 |
| hy-ko products                       |             9 |            120 |              294 |             121 |
| trimaco                              |            11 |            117 |              295 |             119 |
| janitized                            |             5 |            116 |              296 |             125 |
| starfiber                            |            12 |            114 |              297 |             118 |
| frost king                           |            10 |            113 |              298 |             120 |
| national                             |             7 |            107 |              299 |             123 |
| design toscano                       |             5 |             96 |              300 |             125 |
| blum                                 |            14 |             87 |              301 |             116 |
| south main hardware                  |             9 |             86 |              302 |             121 |
| tooltron                             |            11 |             83 |              303 |             119 |
| surefit                              |             3 |             81 |              304 |             127 |
| action 1                             |             8 |             81 |              305 |             122 |
| daweier                              |             1 |             81 |              306 |             128 |
| fjm security                         |            10 |             80 |              307 |             120 |
| lewis hyman                          |             6 |             75 |              308 |             124 |
| o-cedar                              |             9 |             74 |              309 |             121 |
| sandusky                             |            10 |             72 |              310 |             120 |
| heskins llc                          |             9 |             71 |              311 |             121 |
| stanley hardware                     |             9 |             69 |              312 |             121 |
| weiman                               |            10 |             69 |              313 |             120 |
| duck                                 |             5 |             66 |              314 |             125 |
| frogtape                             |            10 |             65 |              315 |             120 |
| fuller brush                         |             9 |             65 |              316 |             121 |
| e-cloth                              |             7 |             61 |              317 |             123 |
| artwall                              |             1 |             61 |              318 |             128 |
| abco                                 |            10 |             60 |              319 |             120 |
| tovantoe                             |             8 |             59 |              320 |             122 |
| household essentials                 |             3 |             58 |              321 |             127 |
| hardy                                |             3 |             56 |              322 |             127 |
| everclean                            |             5 |             55 |              323 |             125 |
| cal-royal                            |            15 |             55 |              324 |             115 |
| irwin tools                          |             9 |             50 |              325 |             121 |
| precious moments                     |             3 |             37 |              326 |             127 |
| amerock                              |             7 |             35 |              327 |             123 |
| dearborn brass                       |             6 |             24 |              328 |             124 |
| pavilion gift company                |             1 |             13 |              329 |             128 |
| glory haus                           |             1 |              8 |              330 |             128 |

