== Title: Sales Figures for country: Switzerland == 



== Switzerland: Sales Break out by company == 

| company                               |   sales_count |   sales_amount |   rank by amount |   rank by count |
| cleveland faucet               |             2 |            155 |               34 |              14 |
| gold medal bean bags           |             1 |            141 |               35 |              15 |
| milocks                        |             2 |            140 |               36 |              14 |
| ultra faucets                  |             1 |            135 |               37 |              15 |
| keeney manufacturing           |             2 |            133 |               38 |              14 |
| symmons                        |             1 |            119 |               39 |              15 |
| libman commercial              |             2 |            112 |               40 |              14 |
| westbrass                      |             1 |            104 |               41 |              15 |
| everflow supplies              |             2 |            102 |               42 |              14 |
| lockstate                      |             1 |             99 |               43 |              15 |
| rubbermaid commercial products |             1 |             88 |               44 |              15 |
| design house                   |             5 |             83 |               45 |              11 |
| segal                          |             1 |             83 |               46 |              15 |
| olympia faucets                |             1 |             69 |               47 |              15 |
| slide-co                       |             3 |             66 |               48 |              13 |
| blue devil                     |             1 |             66 |               49 |              15 |
| dawn                           |             1 |             66 |               50 |              15 |
| the andersen company           |             1 |             64 |               51 |              15 |
| brady                          |             1 |             64 |               52 |              15 |
| brinks                         |             2 |             54 |               53 |              14 |
| the hillman group              |             4 |             49 |               54 |              12 |
| schalge                        |             1 |             47 |               55 |              15 |
| elkay                          |             1 |             46 |               56 |              15 |
| master lock                    |             3 |             46 |               57 |              13 |
| prime-line                     |             1 |             41 |               58 |              15 |
| durable corporation            |             1 |             33 |               59 |              15 |
| frenchi home furnishing        |             1 |             32 |               60 |              15 |
| furinno                        |             1 |             32 |               61 |              15 |
| guardian                       |             1 |             28 |               62 |              15 |
| uhmw tape                      |             1 |             28 |               63 |              15 |
| defender security              |             2 |             27 |               64 |              14 |
| jones stephens corporation     |             1 |             27 |               65 |              15 |
| national hardware              |             3 |             26 |               66 |              13 |
| slipstick                      |             1 |             25 |               67 |              15 |
| industrial magnetics           |             1 |             24 |               68 |              15 |
| magnolia brush                 |             1 |             20 |               69 |              15 |
| southco                        |             1 |             19 |               70 |              15 |
| libman                         |             1 |             19 |               71 |              15 |
| oreck commercial               |             1 |             19 |               72 |              15 |
| e-cloth                        |             2 |             18 |               73 |              14 |
| borhn                          |             1 |             18 |               73 |              15 |
| constructor                    |             1 |             17 |               74 |              15 |
| uxcell                         |             1 |             17 |               75 |              15 |
| notrax floor matting           |             1 |             17 |               76 |              15 |
| accuform signs                 |             1 |             17 |               77 |              15 |
| prime-line products            |             1 |             16 |               78 |              15 |
| accuform                       |             1 |             15 |               79 |              15 |
| hy-ko products                 |             1 |             13 |               80 |              15 |
| global door controls           |             1 |             12 |               81 |              15 |
| aquarius                       |             1 |             11 |               82 |              15 |
| mintcraft                      |             1 |              9 |               83 |              15 |
| ccl security products          |             1 |              8 |               84 |              15 |
| perfect company                |             1 |              7 |               85 |              15 |
| softtouch                      |             1 |              6 |               86 |              15 |
| legend                         |             1 |              6 |               87 |              15 |
| ziploc                         |             1 |              6 |               88 |              15 |
| ettore                         |             1 |              5 |               89 |              15 |
| shepherd hardware              |             1 |              5 |               90 |              15 |
| kipp                           |             1 |              4 |               91 |              15 |

