== Title: Sales Figures for country: United Kingdom == 



== United Kingdom: Sales Break out by company == 

| company                                                                |   sales_count |   sales_amount |   rank by amount |   rank by count |
| yale security                        |             3 |             58 |              142 |              29 |
| perko                                |             1 |             58 |              143 |              31 |
| libman                               |             3 |             57 |              144 |              29 |
| estora                               |             1 |             55 |              145 |              31 |
| keyguard                             |             2 |             55 |              146 |              30 |
| newlife by gelpro                    |             1 |             55 |              147 |              31 |
| interdesign                          |             3 |             55 |              148 |              29 |
| scotchblue                           |             3 |             51 |              149 |              29 |
| everflow supplies                    |             1 |             51 |              150 |              31 |
| rubbermaid                           |             1 |             46 |              151 |              31 |
| aiw                                  |             1 |             46 |              152 |              31 |
| t.w . evans cordage co.              |             1 |             44 |              153 |              31 |
| swopt                                |             2 |             44 |              154 |              30 |
| small parts                          |             2 |             43 |              155 |              30 |
| the copper factory                   |             1 |             39 |              156 |              31 |
| household essentials                 |             2 |             39 |              157 |              30 |
| wilen professional cleaning products |             1 |             38 |              158 |              31 |
| dogipot                              |             1 |             37 |              159 |              31 |
| haviland                             |             2 |             36 |              160 |              30 |
| ez-flo                               |             2 |             35 |              161 |              30 |
| wright products                      |             3 |             35 |              162 |              29 |
| xtend & climb                        |             1 |             34 |              163 |              31 |
| rejuvenate                           |             4 |             30 |              164 |              28 |
| purity pool                          |             1 |             30 |              165 |              31 |
| shepherd hardware                    |             4 |             30 |              166 |              28 |
| insinkerator                         |             2 |             29 |              167 |              30 |
| unik occasions                       |             1 |             29 |              168 |              31 |
| simmons manufacturing                |             4 |             29 |              169 |              28 |
| slipstick                            |             3 |             28 |              170 |              29 |
| radiant saunas                       |             2 |             28 |              171 |              30 |
| hy-ko products                       |             2 |             27 |              172 |              30 |
| industrial magnetics                 |             1 |             26 |              173 |              31 |
| ccl security products                |             3 |             25 |              174 |              29 |
| magnolia brush                       |             1 |             25 |              175 |              31 |
| southco                              |             2 |             24 |              176 |              30 |
| scotch                               |             2 |             23 |              177 |              30 |
| tooltron                             |             3 |             23 |              178 |              29 |
| frost king                           |             2 |             23 |              179 |              30 |
| kipp                                 |             5 |             22 |              180 |              27 |
| glad                                 |             1 |             22 |              181 |              31 |
| sharkbite                            |             1 |             22 |              182 |              31 |
| malco                                |             1 |             22 |              183 |              31 |
| richelieu hardware                   |             2 |             21 |              184 |              30 |
| goldenstar                           |             1 |             21 |              185 |              31 |
| swimline                             |             1 |             21 |              186 |              31 |
| ettore                               |             4 |             21 |              187 |              28 |
| faultless                            |             1 |             21 |              188 |              31 |
| the wrap it                          |             1 |             21 |              189 |              31 |
| lola                                 |             1 |             20 |              190 |              31 |
| cal-royal                            |             5 |             20 |              191 |              27 |
| super sliders                        |             1 |             20 |              192 |              31 |
| national mfg/spectrum brands hhi     |             2 |             19 |              193 |              30 |
| blum                                 |             3 |             19 |              194 |              29 |
| ez-set                               |             1 |             18 |              195 |              31 |
| powr-flite                           |             1 |             18 |              196 |              31 |
| quakehold!                           |             2 |             18 |              197 |              30 |
| ziploc                               |             2 |             16 |              198 |              30 |
| w. j. hagerty                        |             2 |             16 |              199 |              30 |
| roll products                        |             1 |             16 |              200 |              31 |
| dallas cowboys                       |             1 |             16 |              201 |              31 |
| pro tapes                            |             2 |             16 |              202 |              30 |
| perfect company                      |             2 |             14 |              203 |              30 |
| maxi                                 |             1 |             14 |              204 |              31 |
| rinse ace                            |             1 |             14 |              205 |              31 |
| genuine joe                          |             1 |             14 |              206 |              31 |
| danco                                |             2 |             14 |              207 |              30 |
| pemko                                |             1 |             14 |              208 |              31 |
| wells sinkware                       |             1 |             13 |              209 |              31 |
| stanley                              |             1 |             13 |              210 |              31 |
| pavilion gift company                |             1 |             13 |              211 |              31 |
| zing green products                  |             1 |             12 |              212 |              31 |
| lasco                                |             1 |             12 |              213 |              31 |
| accuform                             |             3 |             11 |              214 |              29 |
| mr. clean                            |             1 |             11 |              215 |              31 |
| trimaco                              |             1 |             11 |              216 |              31 |
| action 1                             |             1 |             10 |              217 |              31 |
| south main hardware                  |             1 |             10 |              218 |              31 |
| webstone                             |             1 |              9 |              219 |              31 |
| eastman                              |             1 |              9 |              220 |              31 |
| vikan                                |             1 |              8 |              221 |              31 |
| heskins llc                          |             1 |              8 |              222 |              31 |
| sandusky                             |             1 |              7 |              223 |              31 |
| idhba                                |             1 |              7 |              224 |              31 |
| weiman                               |             1 |              7 |              225 |              31 |
| irwin tools                          |             1 |              6 |              226 |              31 |
| waste king                           |             1 |              5 |              227 |              31 |
| dearborn brass                       |             1 |              4 |              228 |              31 |
| tapecase                             |             1 |              4 |              229 |              31 |

