== Title: Sales Figures for item category: bathroom accessories == 



== bathroom accessories: Sales Break out by company == 

| company                    |   sales_count |   sales_amount |   rank by amount |   rank by count |
| leifheit                             |             1 |             60 |              109 |              31 |
| cosco                                |             1 |             59 |              110 |              31 |
| cramer                               |             1 |             59 |              111 |              31 |
| performance tool                     |             2 |             58 |              112 |              30 |
| uxcell                               |             5 |             58 |              113 |              27 |
| maxi                                 |             2 |             58 |              114 |              30 |
| slipstick                            |             4 |             57 |              115 |              28 |
| ldr industries                       |             1 |             56 |              116 |              31 |
| prime-line                           |             4 |             52 |              117 |              28 |
| maxgrade                             |             1 |             51 |              118 |              31 |
| waste king                           |             2 |             48 |              119 |              30 |
| heim concept                         |             1 |             47 |              120 |              31 |
| rubbermaid                           |             1 |             46 |              121 |              31 |
| elkay                                |             1 |             46 |              122 |              31 |
| constructor                          |             2 |             44 |              123 |              30 |
| t.w . evans cordage co.              |             1 |             44 |              123 |              31 |
| soux chief                           |             1 |             44 |              124 |              31 |
| sagaform                             |             1 |             44 |              125 |              31 |
| scotchblue                           |             2 |             43 |              126 |              30 |
| teflon                               |             2 |             42 |              127 |              30 |
| magnolia brush                       |             2 |             39 |              128 |              30 |
| ettore                               |             2 |             38 |              129 |              30 |
| wilen professional cleaning products |             1 |             38 |              130 |              31 |
| everclean                            |             3 |             33 |              131 |              29 |
| furinno                              |             1 |             32 |              132 |              31 |
| copper creek                         |             1 |             31 |              133 |              31 |
| idh by st. simons                    |             1 |             31 |              134 |              31 |
| idhba                                |             1 |             30 |              135 |              31 |
| vigo                                 |             1 |             29 |              136 |              31 |
| unik occasions                       |             1 |             29 |              137 |              31 |
| accuform signs                       |             2 |             29 |              138 |              30 |
| chef gear                            |             1 |             28 |              139 |              31 |
| industrial magnetics                 |             1 |             26 |              140 |              31 |
| softtouch                            |             2 |             24 |              141 |              30 |
| global door controls                 |             2 |             24 |              142 |              30 |
| glad                                 |             1 |             22 |              143 |              31 |
| malco                                |             1 |             22 |              144 |              31 |
| ziploc                               |             2 |             21 |              145 |              30 |
| lola                                 |             1 |             20 |              146 |              31 |
| aquarius                             |             2 |             20 |              147 |              30 |
| libman                               |             1 |             19 |              148 |              31 |
| hardy                                |             1 |             19 |              149 |              31 |
| pemko                                |             1 |             18 |              150 |              31 |
| wright products                      |             2 |             18 |              151 |              30 |
| w. j. hagerty                        |             2 |             18 |              152 |              30 |
| e-cloth                              |             2 |             18 |              153 |              30 |
| roll products                        |             1 |             16 |              154 |              31 |
| pro tapes                            |             2 |             16 |              155 |              30 |
| lamp by sugatsune                    |             1 |             15 |              156 |              31 |
| rinse ace                            |             1 |             14 |              157 |              31 |
| genuine joe                          |             1 |             14 |              158 |              31 |
| richelieu hardware                   |             1 |             14 |              159 |              31 |
| oxo                                  |             1 |             13 |              160 |              31 |
| super sliders                        |             1 |             13 |              161 |              31 |
| casabella                            |             1 |             11 |              162 |              31 |
| scotch                               |             1 |             11 |              163 |              31 |
| mr. clean                            |             1 |             11 |              164 |              31 |
| danco                                |             1 |             10 |              165 |              31 |
| starfiber                            |             1 |             10 |              166 |              31 |
| zing green products                  |             1 |              9 |              167 |              31 |
| kipp                                 |             2 |              9 |              168 |              30 |
| eastman                              |             1 |              9 |              169 |              31 |
| shepherd hardware                    |             1 |              9 |              170 |              31 |
| vikan                                |             1 |              8 |              171 |              31 |
| lasco                                |             1 |              8 |              172 |              31 |
| rejuvenate                           |             1 |              8 |              173 |              31 |
| ez-flo                               |             1 |              7 |              174 |              31 |
| fuller brush                         |             1 |              7 |              175 |              31 |
| southco                              |             1 |              7 |              176 |              31 |
| perfect company                      |             1 |              7 |              177 |              31 |
| accuform                             |             2 |              7 |              178 |              30 |
| amerock                              |             1 |              5 |              179 |              31 |
| national mfg/spectrum brands hhi     |             1 |              5 |              180 |              31 |
| tapecase                             |             1 |              4 |              181 |              31 |
| cal-royal                            |             1 |              3 |              182 |              31 |

