== Title: Sales Figures for item category: bedding sets & components == 



== bedding sets & components: Sales Break out by company == 

| company                 |   sales_count |   sales_amount |   rank by amount |   rank by count |
| brinks                               |            11 |            294 |               84 |              43 |
| keeney manufacturing                 |             9 |            289 |               85 |              45 |
| gold medal bean bags                 |             2 |            272 |               86 |              52 |
| homewerks worldwide                  |             4 |            269 |               87 |              50 |
| copper creek                         |             8 |            259 |               88 |              46 |
| malish                               |             4 |            248 |               89 |              50 |
| dri-eaz                              |             1 |            243 |               90 |              53 |
| goldenstar                           |             4 |            242 |               91 |              50 |
| frenchi home furnishing              |             5 |            238 |               92 |              49 |
| the andersen company                 |             5 |            234 |               93 |              49 |
| libman commercial                    |             5 |            232 |               94 |              49 |
| global door controls                 |            19 |            228 |               95 |              35 |
| ez-flo                               |             7 |            223 |               96 |              47 |
| mintcraft                            |             6 |            205 |               97 |              48 |
| cleanflo                             |             2 |            199 |               98 |              52 |
| lockstate                            |             2 |            198 |               99 |              52 |
| allied precision industries          |             3 |            191 |              100 |              51 |
| ambassador marine                    |             6 |            187 |              101 |              48 |
| huntington brass                     |             2 |            182 |              102 |              52 |
| ultraloq                             |             1 |            179 |              103 |              53 |
| hardware house                       |             2 |            179 |              104 |              52 |
| schlage                              |             3 |            170 |              105 |              51 |
| prime-line                           |             8 |            166 |              106 |              46 |
| premier faucet                       |             2 |            165 |              107 |              52 |
| swopt                                |             5 |            163 |              108 |              49 |
| momeni rugs                          |             2 |            160 |              109 |              52 |
| vigo                                 |             3 |            158 |              110 |              51 |
| brady                                |             6 |            156 |              111 |              48 |
| uxcell                               |            12 |            156 |              112 |              42 |
| ettore                               |            24 |            155 |              113 |              31 |
| the hillman group                    |            15 |            154 |              114 |              39 |
| maxgrade                             |             8 |            152 |              115 |              46 |
| taco                                 |             4 |            145 |              116 |              50 |
| novatto                              |             1 |            143 |              117 |              53 |
| ranchmate                            |             4 |            141 |              118 |              50 |
| yosemite home decor                  |             1 |            136 |              119 |              53 |
| richelieu hardware                   |            14 |            133 |              120 |              40 |
| interdesign                          |             4 |            133 |              121 |              50 |
| grip tight tools                     |             1 |            130 |              122 |              53 |
| bissell                              |             4 |            127 |              123 |              50 |
| premier                              |             1 |            124 |              124 |              53 |
| perko                                |             2 |            116 |              125 |              52 |
| innoseal                             |             1 |            115 |              126 |              53 |
| idhba                                |             2 |            112 |              127 |              52 |
| t.w . evans cordage co.              |             2 |            110 |              128 |              52 |
| ariel                                |             1 |             99 |              129 |              53 |
| speakman                             |             1 |             96 |              130 |              53 |
| cleveland faucet                     |             1 |             94 |              131 |              53 |
| rubbermaid                           |             2 |             93 |              132 |              52 |
| insinkerator                         |             8 |             93 |              133 |              46 |
| draft king                           |             1 |             91 |              134 |              53 |
| aviditi                              |             1 |             90 |              135 |              53 |
| canplas                              |             1 |             86 |              136 |              53 |
| mi-zone                              |             1 |             84 |              137 |              53 |
| segal                                |             1 |             83 |              138 |              53 |
| the wrap it                          |             4 |             83 |              139 |              50 |
| slipstick                            |             7 |             82 |              140 |              47 |
| yale security                        |             2 |             82 |              141 |              52 |
| jaclo                                |             1 |             79 |              142 |              53 |
| honeywell                            |             1 |             78 |              143 |              53 |
| wowwr                                |             1 |             77 |              144 |              53 |
| tapecase                             |             7 |             77 |              145 |              47 |
| industrial magnetics                 |             3 |             77 |              146 |              51 |
| casabella                            |             5 |             76 |              147 |              49 |
| abus lock                            |             2 |             75 |              148 |              52 |
| jed pool tools                       |             2 |             75 |              149 |              52 |
| seda france                          |             3 |             75 |              150 |              51 |
| aep industries                       |             2 |             73 |              151 |              52 |
| aqueous                              |             1 |             72 |              152 |              53 |
| kipp                                 |             6 |             71 |              153 |              48 |
| national hardware                    |             9 |             70 |              154 |              45 |
| transolid                            |             2 |             67 |              155 |              52 |
| ziploc                               |             5 |             67 |              156 |              49 |
| blue devil                           |             1 |             66 |              157 |              53 |
| everflow                             |             1 |             66 |              158 |              53 |
| enesco                               |             1 |             65 |              159 |              53 |
| rejuvenate                           |             8 |             62 |              160 |              46 |
| weiler                               |             2 |             62 |              161 |              52 |
| topia                                |             1 |             61 |              162 |              53 |
| lamp by sugatsune                    |             4 |             61 |              163 |              50 |
| cosco                                |             1 |             59 |              164 |              53 |
| m-d building products                |             2 |             58 |              165 |              52 |
| defender security                    |             7 |             57 |              166 |              47 |
| cs hyde                              |             1 |             57 |              167 |              53 |
| ccl security products                |             5 |             57 |              168 |              49 |
| estora                               |             1 |             55 |              169 |              53 |
| newlife by gelpro                    |             1 |             55 |              170 |              53 |
| flex tape                            |             1 |             54 |              171 |              53 |
| softtouch                            |             6 |             53 |              172 |              48 |
| bobrick                              |             1 |             52 |              173 |              53 |
| roll products                        |             2 |             52 |              174 |              52 |
| zing green products                  |             5 |             52 |              175 |              49 |
| everflow supplies                    |             1 |             51 |              176 |              53 |
| mariposa                             |             1 |             50 |              177 |              53 |
| gorilla                              |             3 |             49 |              178 |              51 |
| ideal security inc.                  |             2 |             47 |              179 |              52 |
| safelife                             |             3 |             47 |              180 |              51 |
| simpatico                            |             1 |             47 |              181 |              53 |
| shepherd hardware                    |             6 |             46 |              182 |              48 |
| constructor                          |             2 |             44 |              183 |              52 |
| magnolia brush                       |             2 |             44 |              184 |              52 |
| national mfg/spectrum brands hhi     |             3 |             43 |              185 |              51 |
| malco                                |             2 |             43 |              186 |              52 |
| gila                                 |             1 |             43 |              187 |              53 |
| the copper factory                   |             1 |             39 |              188 |              53 |
| wilen professional cleaning products |             1 |             38 |              189 |              53 |
| lasco                                |             1 |             37 |              190 |              53 |
| keeney                               |             3 |             37 |              191 |              51 |
| haviland                             |             2 |             36 |              192 |              52 |
| glad                                 |             2 |             35 |              193 |              52 |
| andersen                             |             1 |             32 |              194 |              53 |
| furinno                              |             1 |             32 |              195 |              53 |
| purity pool                          |             1 |             30 |              196 |              53 |
| genuine joe                          |             2 |             30 |              197 |              52 |
| fusion                               |             1 |             30 |              198 |              53 |
| accuform                             |             8 |             29 |              199 |              46 |
| performance tool                     |             1 |             29 |              200 |              53 |
| scotchblue                           |             3 |             29 |              201 |              51 |
| quakehold!                           |             3 |             26 |              202 |              51 |
| webstone                             |             2 |             26 |              203 |              52 |
| oxo                                  |             2 |             25 |              204 |              52 |
| southco                              |             2 |             24 |              205 |              52 |
| polyvinyl films inc                  |             3 |             24 |              206 |              51 |
| aquarius                             |             2 |             22 |              207 |              52 |
| simmons manufacturing                |             3 |             22 |              208 |              51 |
| perfect company                      |             3 |             22 |              209 |              51 |
| 3drose                               |             1 |             21 |              210 |              53 |
| legend                               |             1 |             21 |              211 |              53 |
| lola                                 |             1 |             20 |              212 |              53 |
| vikan                                |             2 |             20 |              213 |              52 |
| household essentials                 |             1 |             19 |              214 |              53 |
| starfiber                            |             2 |             19 |              215 |              52 |
| south main hardware                  |             2 |             19 |              216 |              52 |
| pro tapes                            |             2 |             19 |              217 |              52 |
| pemko                                |             1 |             18 |              218 |              53 |
| powr-flite                           |             1 |             18 |              219 |              53 |
| bona                                 |             1 |             15 |              220 |              53 |
| national                             |             1 |             15 |              221 |              53 |
| remco                                |             1 |             15 |              222 |              53 |
| rinse ace                            |             1 |             14 |              223 |              53 |
| radiant saunas                       |             1 |             14 |              224 |              53 |
| brushtech                            |             1 |             14 |              225 |              53 |
| wells sinkware                       |             1 |             13 |              226 |              53 |
| stanley                              |             1 |             13 |              227 |              53 |
| nuset                                |             1 |             13 |              228 |              53 |
| duck                                 |             1 |             13 |              229 |              53 |
| super sliders                        |             1 |             13 |              229 |              53 |
| hillman                              |             1 |             13 |              230 |              53 |
| lewis hyman                          |             1 |             13 |              231 |              53 |
| danco                                |             2 |             12 |              232 |              52 |
| accuform signs                       |             1 |             12 |              233 |              53 |
| bean bag factory                     |             1 |             12 |              234 |              53 |
| everclean                            |             1 |             11 |              235 |              53 |
| waste king                           |             2 |             11 |              236 |              52 |
| belwith products llc                 |             1 |              8 |              237 |              53 |
| o-cedar                              |             1 |              8 |              238 |              53 |
| w. j. hagerty                        |             1 |              8 |              239 |              53 |
| fjm security                         |             1 |              8 |              240 |              53 |
| heskins llc                          |             1 |              8 |              241 |              53 |
| tooltron                             |             1 |              8 |              242 |              53 |
| tovantoe                             |             1 |              7 |              243 |              53 |
| weiman                               |             1 |              7 |              244 |              53 |
| stanley hardware                     |             1 |              7 |              245 |              53 |
| ldr industries                       |             1 |              7 |              246 |              53 |
| frogtape                             |             1 |              7 |              247 |              53 |
| rt designers collection              |             1 |              6 |              248 |              53 |
| mr. clean                            |             1 |              6 |              249 |              53 |
| abco                                 |             1 |              6 |              250 |              53 |
| irwin tools                          |             1 |              6 |              251 |              53 |

