== Title: Sales Figures for item category: dinnerware & serveware == 



== dinnerware & serveware: Sales Break out by company == 

| company                 |   sales_count |   sales_amount |   rank by amount |   rank by count |
| sure-loc                             |             1 |             57 |              159 |              40 |
| libman                               |             3 |             57 |              160 |              38 |
| libman commercial                    |             1 |             56 |              161 |              40 |
| newlife by gelpro                    |             1 |             55 |              162 |              40 |
| scotchblue                           |             3 |             52 |              163 |              38 |
| ettore                               |             6 |             52 |              164 |              35 |
| legend                               |             3 |             51 |              165 |              38 |
| everflow supplies                    |             1 |             51 |              166 |              40 |
| robelle                              |             1 |             50 |              167 |              40 |
| ez-set                               |             1 |             49 |              168 |              40 |
| ccl security products                |             4 |             48 |              169 |              37 |
| schalge                              |             1 |             47 |              170 |              40 |
| heim concept                         |             1 |             47 |              171 |              40 |
| simpatico                            |             1 |             47 |              172 |              40 |
| steel harbor                         |             2 |             45 |              173 |              39 |
| genuine joe                          |             3 |             45 |              174 |              38 |
| richelieu hardware                   |             4 |             45 |              175 |              37 |
| fusion                               |             2 |             45 |              176 |              39 |
| swopt                                |             2 |             44 |              177 |              39 |
| maxi                                 |             1 |             43 |              178 |              40 |
| brushtech                            |             3 |             41 |              179 |              38 |
| zing green products                  |             4 |             41 |              180 |              37 |
| the copper factory                   |             1 |             39 |              181 |              40 |
| kipp                                 |             2 |             39 |              182 |              39 |
| taco                                 |             1 |             39 |              183 |              40 |
| vikan                                |             3 |             38 |              184 |              38 |
| wilen professional cleaning products |             1 |             38 |              185 |              40 |
| aep industries                       |             1 |             36 |              186 |              40 |
| oreck commercial                     |             1 |             36 |              187 |              40 |
| xtend & climb                        |             1 |             34 |              188 |              40 |
| national mfg/spectrum brands hhi     |             3 |             34 |              189 |              38 |
| softtouch                            |             5 |             33 |              190 |              36 |
| tapecase                             |             4 |             32 |              191 |              37 |
| dallas cowboys                       |             2 |             32 |              192 |              39 |
| furinno                              |             1 |             32 |              193 |              40 |
| danco                                |             4 |             30 |              194 |              37 |
| hy-ko products                       |             2 |             27 |              195 |              39 |
| industrial magnetics                 |             1 |             26 |              196 |              40 |
| teflon                               |             1 |             26 |              197 |              40 |
| haviland                             |             1 |             25 |              198 |              40 |
| goldenstar                           |             1 |             25 |              199 |              40 |
| lasco                                |             2 |             23 |              200 |              39 |
| global door controls                 |             2 |             23 |              201 |              39 |
| perfect company                      |             3 |             22 |              202 |              38 |
| ziploc                               |             2 |             21 |              203 |              39 |
| faultless                            |             1 |             21 |              204 |              40 |
| lola                                 |             1 |             20 |              205 |              40 |
| zwipes professional                  |             1 |             20 |              206 |              40 |
| yale security                        |             1 |             20 |              207 |              40 |
| quakehold!                           |             2 |             18 |              208 |              39 |
| incom manufacturing                  |             1 |             17 |              209 |              40 |
| mr. clean                            |             2 |             17 |              210 |              39 |
| accuform signs                       |             1 |             17 |              211 |              40 |
| gorilla                              |             1 |             16 |              212 |              40 |
| hillman                              |             1 |             16 |              213 |              40 |
| roll products                        |             1 |             16 |              214 |              40 |
| national                             |             1 |             15 |              215 |              40 |
| rejuvenate                           |             2 |             15 |              215 |              39 |
| shepherd hardware                    |             2 |             15 |              216 |              39 |
| radiant saunas                       |             1 |             14 |              217 |              40 |
| wells sinkware                       |             1 |             13 |              218 |              40 |
| stanley                              |             1 |             13 |              219 |              40 |
| duck                                 |             1 |             13 |              220 |              40 |
| action 1                             |             1 |             10 |              221 |              40 |
| starfiber                            |             1 |             10 |              222 |              40 |
| south main hardware                  |             1 |             10 |              223 |              40 |
| e-cloth                              |             1 |              9 |              224 |              40 |
| stanley hardware                     |             1 |              8 |              225 |              40 |
| o-cedar                              |             1 |              8 |              226 |              40 |
| polyvinyl films inc                  |             1 |              8 |              227 |              40 |
| tooltron                             |             1 |              8 |              228 |              40 |
| fuller brush                         |             1 |              7 |              229 |              40 |
| pro tapes                            |             1 |              7 |              230 |              40 |
| wright products                      |             1 |              7 |              231 |              40 |
| accuform                             |             2 |              7 |              232 |              39 |
| rt designers collection              |             1 |              6 |              233 |              40 |
| blum                                 |             1 |              6 |              234 |              40 |
| abco                                 |             1 |              6 |              235 |              40 |
| keeney                               |             1 |              4 |              236 |              40 |

