== Title: Sales Figures for item category: storage & organization == 



== storage & organization: Sales Break out by company == 

| company                               |   sales_count |   sales_amount |   rank by amount |   rank by count |
| wells sinkware                       |             1 |             13 |              229 |              36 |
| duck                                 |             1 |             13 |              230 |              36 |
| oxo                                  |             1 |             13 |              231 |              36 |
| frost king                           |             1 |             11 |              232 |              36 |
| everclean                            |             1 |             11 |              233 |              36 |
| aquarius                             |             1 |             11 |              234 |              36 |
| casabella                            |             1 |             11 |              235 |              36 |
| trimaco                              |             1 |             11 |              236 |              36 |
| action 1                             |             1 |             10 |              237 |              36 |
| e-cloth                              |             1 |              9 |              238 |              36 |
| stanley hardware                     |             1 |              8 |              239 |              36 |
| o-cedar                              |             1 |              8 |              240 |              36 |
| fjm security                         |             1 |              8 |              241 |              36 |
| cal-royal                            |             2 |              8 |              242 |              35 |
| rejuvenate                           |             1 |              8 |              243 |              36 |
| fuller brush                         |             1 |              7 |              244 |              36 |
| sandusky                             |             1 |              7 |              245 |              36 |
| weiman                               |             1 |              7 |              246 |              36 |
| wright products                      |             1 |              7 |              247 |              36 |
| frogtape                             |             1 |              7 |              248 |              36 |
| rt designers collection              |             1 |              6 |              249 |              36 |
| abco                                 |             1 |              6 |              250 |              36 |
| irwin tools                          |             1 |              6 |              251 |              36 |
| amerock                              |             1 |              5 |              252 |              36 |

