== Title: Sales Figures for country: Saudi Arabia == 



== Saudi Arabia: Sales Break out by company == 

| company           |   sales_count |   sales_amount |   rank by amount |   rank by count |
| elements of design             |             1 |             34 |               64 |              22 |
| scotchblue                     |             1 |             33 |               65 |              22 |
| brinks                         |             2 |             32 |               66 |              21 |
| ziploc                         |             2 |             31 |               67 |              21 |
| soss                           |             1 |             29 |               68 |              22 |
| ideal security inc.            |             1 |             29 |               69 |              22 |
| vigo                           |             1 |             29 |               70 |              22 |
| wright products                |             3 |             25 |               71 |              20 |
| magnolia brush                 |             1 |             25 |               72 |              22 |
| 3drose                         |             1 |             21 |               73 |              22 |
| lola                           |             1 |             20 |               74 |              22 |
| libman                         |             1 |             19 |               75 |              22 |
| pemko                          |             1 |             18 |               76 |              22 |
| lamp by sugatsune              |             1 |             15 |               77 |              22 |
| zing green products            |             1 |             14 |               78 |              22 |
| stanley                        |             1 |             13 |               79 |              22 |
| global door controls           |             1 |             12 |               80 |              22 |
| slipstick                      |             2 |             12 |               81 |              21 |
| master lock                    |             1 |             11 |               82 |              22 |
| uxcell                         |             1 |             10 |               83 |              22 |
| danco                          |             1 |             10 |               84 |              22 |
| w. j. hagerty                  |             1 |              9 |               85 |              22 |
| prime-line products            |             1 |              9 |               86 |              22 |
| national hardware              |             1 |              9 |               87 |              22 |
| mintcraft                      |             1 |              9 |               88 |              22 |
| rejuvenate                     |             1 |              8 |               89 |              22 |
| fuller brush                   |             1 |              7 |               90 |              22 |
| perfect company                |             1 |              7 |               91 |              22 |
| weiman                         |             1 |              7 |               92 |              22 |
| gator grip                     |             1 |              7 |               93 |              22 |
| mr. clean                      |             1 |              6 |               94 |              22 |
| ettore                         |             1 |              6 |               95 |              22 |

