== Title: Sales Figures for item category: drinkware == 



== drinkware: Sales Break out by company == 

| company                       |   sales_count |   sales_amount |   rank by amount |   rank by count |
| kindred                              |             2 |            222 |              147 |              71 |
| newlife by gelpro                    |             4 |            219 |              148 |              69 |
| cs hyde                              |             6 |            217 |              149 |              67 |
| lenox                                |             2 |            216 |              150 |              71 |
| lasco                                |            11 |            216 |              151 |              62 |
| builders shoppe                      |             4 |            214 |              152 |              69 |
| the forever cap                      |             1 |            211 |              153 |              72 |
| blue devil                           |             3 |            199 |              154 |              70 |
| johnson pumps                        |             1 |            195 |              155 |              72 |
| wilen professional cleaning products |             5 |            188 |              156 |              68 |
| aqueous                              |             3 |            187 |              157 |              70 |
| malish                               |             3 |            186 |              158 |              70 |
| topia                                |             3 |            184 |              159 |              70 |
| ives                                 |             3 |            182 |              160 |              70 |
| ldr industries                       |             5 |            181 |              161 |              68 |
| danco                                |            41 |            179 |              162 |              42 |
| yale security                        |             7 |            178 |              163 |              66 |
| madison park                         |             1 |            176 |              164 |              72 |
| performance tool                     |             6 |            175 |              165 |              67 |
| softtouch                            |            27 |            175 |              166 |              49 |
| sagaform                             |             4 |            174 |              167 |              69 |
| canplas                              |             2 |            172 |              168 |              71 |
| home dynamix                         |             2 |            168 |              169 |              71 |
| fusion                               |            10 |            167 |              170 |              63 |
| constructor                          |             5 |            160 |              171 |              68 |
| bissell                              |             5 |            160 |              172 |              68 |
| selkirk                              |             1 |            158 |              173 |              72 |
| slipstick                            |            18 |            157 |              174 |              56 |
| wowwr                                |             2 |            155 |              175 |              71 |
| industrial magnetics                 |             6 |            150 |              176 |              67 |
| weiler                               |             8 |            145 |              177 |              65 |
| oreck commercial                     |             5 |            144 |              178 |              68 |
| novatto                              |             1 |            143 |              179 |              72 |
| schalge                              |             3 |            142 |              180 |              70 |
| rubbermaid                           |             3 |            139 |              181 |              70 |
| everflow                             |             2 |            132 |              182 |              71 |
| gila                                 |             3 |            129 |              183 |              70 |
| y decor                              |             1 |            125 |              184 |              72 |
| enesco                               |             2 |            124 |              185 |              71 |
| premier                              |             1 |            124 |              186 |              72 |
| swopt                                |             5 |            124 |              187 |              68 |
| ziploc                               |            11 |            123 |              188 |              62 |
| lamp by sugatsune                    |             9 |            122 |              189 |              64 |
| insinkerator                         |             7 |            122 |              190 |              66 |
| powertec                             |             2 |            121 |              191 |              71 |
| national hardware                    |            16 |            118 |              192 |              57 |
| cramer                               |             2 |            117 |              193 |              71 |
| unik occasions                       |             4 |            116 |              194 |              69 |
| innoseal                             |             1 |            115 |              195 |              72 |
| libman                               |             6 |            113 |              196 |              67 |
| ettore                               |            12 |            112 |              197 |              61 |
| aep industries                       |             3 |            109 |              198 |              70 |
| flex tape                            |             2 |            108 |              199 |              71 |
| leifheit                             |             4 |            106 |              200 |              69 |
| global door controls                 |            10 |            105 |              201 |              63 |
| vikan                                |             9 |            101 |              202 |              64 |
| robelle                              |             2 |            101 |              203 |              71 |
| cleanflo                             |             1 |            100 |              204 |              72 |
| soux chief                           |             2 |             99 |              205 |              71 |
| sure-loc hardware                    |             1 |             99 |              206 |              72 |
| polyvinyl films inc                  |            12 |             94 |              207 |              61 |
| draft king                           |             1 |             91 |              208 |              72 |
| kipp                                 |             9 |             91 |              209 |              64 |
| aviditi                              |             1 |             90 |              210 |              72 |
| chu's packaging supplies             |             1 |             89 |              211 |              72 |
| ariel bath                           |             1 |             89 |              212 |              72 |
| sharkbite                            |             4 |             87 |              213 |              69 |
| keyguard                             |             3 |             83 |              214 |              70 |
| watts premier                        |             1 |             82 |              215 |              72 |
| daweier                              |             1 |             81 |              216 |              72 |
| honeywell                            |             1 |             78 |              217 |              72 |
| national mfg/spectrum brands hhi     |             5 |             78 |              218 |              68 |
| the copper factory                   |             2 |             77 |              219 |              71 |
| maxi                                 |             3 |             72 |              220 |              70 |
| culinary depot                       |             1 |             72 |              221 |              72 |
| ranchmate                            |             2 |             71 |              222 |              71 |
| cosco                                |             2 |             71 |              223 |              71 |
| accuform                             |            14 |             71 |              224 |              59 |
| zing green products                  |             6 |             69 |              225 |              67 |
| advantage                            |             1 |             69 |              226 |              72 |
| oxo                                  |             5 |             69 |              227 |              68 |
| brushtech                            |             5 |             68 |              228 |              68 |
| xtend & climb                        |             2 |             68 |              229 |              71 |
| richelieu hardware                   |             7 |             66 |              230 |              66 |
| wright products                      |             9 |             65 |              231 |              64 |
| hefty                                |             4 |             65 |              232 |              69 |
| faultless                            |             3 |             62 |              233 |              70 |
| idh by st. simons                    |             2 |             62 |              234 |              71 |
| action 1                             |             6 |             60 |              235 |              67 |
| purity pool                          |             2 |             60 |              236 |              71 |
| john guest speedfit                  |             2 |             59 |              237 |              71 |
| bean bag factory                     |             5 |             58 |              238 |              68 |
| perko                                |             1 |             58 |              239 |              72 |
| simmons manufacturing                |             8 |             58 |              240 |              65 |
| w. j. hagerty                        |             6 |             54 |              241 |              67 |
| bobrick                              |             1 |             52 |              242 |              72 |
| aquarius                             |             5 |             51 |              243 |              68 |
| dundas jafine                        |             1 |             49 |              244 |              72 |
| haviland                             |             3 |             47 |              245 |              70 |
| janitized                            |             2 |             46 |              246 |              71 |
| keeney                               |             5 |             46 |              247 |              68 |
| genuine joe                          |             3 |             45 |              248 |              70 |
| hillman                              |             3 |             45 |              249 |              70 |
| malco                                |             2 |             43 |              250 |              71 |
| sandusky                             |             6 |             43 |              251 |              67 |
| webstone                             |             3 |             43 |              252 |              70 |
| rinse ace                            |             3 |             43 |              253 |              70 |
| radiant saunas                       |             3 |             42 |              254 |              70 |
| swimline                             |             2 |             42 |              255 |              71 |
| lola                                 |             2 |             41 |              256 |              71 |
| zwipes professional                  |             2 |             40 |              257 |              71 |
| mr. clean                            |             4 |             39 |              258 |              69 |
| tapecase                             |             5 |             38 |              259 |              68 |
| powr-flite                           |             2 |             37 |              260 |              71 |
| quakehold!                           |             4 |             35 |              261 |              69 |
| everclean                            |             3 |             33 |              262 |              70 |
| roll products                        |             2 |             32 |              263 |              71 |
| andersen                             |             1 |             32 |              264 |              72 |
| trimaco                              |             3 |             32 |              265 |              70 |
| dallas cowboys                       |             2 |             32 |              266 |              71 |
| shepherd hardware                    |             4 |             30 |              267 |              69 |
| m-d building products                |             1 |             29 |              268 |              72 |
| perfect company                      |             4 |             29 |              269 |              69 |
| jed pool tools                       |             2 |             28 |              270 |              71 |
| weiman                               |             4 |             28 |              271 |              69 |
| uhmw tape                            |             1 |             28 |              272 |              72 |
| scotchblue                           |             3 |             28 |              273 |              70 |
| jones stephens corporation           |             1 |             27 |              274 |              72 |
| wells sinkware                       |             2 |             27 |              275 |              71 |
| belwith products llc                 |             3 |             25 |              276 |              70 |
| steel harbor                         |             1 |             23 |              277 |              72 |
| tovantoe                             |             3 |             22 |              278 |              70 |
| glad                                 |             1 |             22 |              279 |              72 |
| fuller brush                         |             3 |             22 |              280 |              70 |
| 3drose                               |             1 |             21 |              281 |              72 |
| household essentials                 |             1 |             19 |              282 |              72 |
| starfiber                            |             2 |             19 |              283 |              71 |
| hardy                                |             1 |             19 |              284 |              72 |
| abco                                 |             3 |             18 |              285 |              70 |
| borhn                                |             1 |             18 |              286 |              72 |
| cal-royal                            |             5 |             18 |              287 |              68 |
| eastman                              |             2 |             17 |              288 |              71 |
| incom manufacturing                  |             1 |             17 |              289 |              72 |
| irwin tools                          |             3 |             17 |              290 |              70 |
| gorilla                              |             1 |             16 |              291 |              72 |
| fjm security                         |             2 |             16 |              292 |              71 |
| safelife                             |             1 |             16 |              293 |              72 |
| bona                                 |             1 |             15 |              294 |              72 |
| rejuvenate                           |             2 |             15 |              295 |              71 |
| national                             |             1 |             15 |              295 |              72 |
| tooltron                             |             2 |             15 |              296 |              71 |
| pemko                                |             1 |             14 |              297 |              72 |
| hy-ko products                       |             1 |             13 |              298 |              72 |
| duck                                 |             1 |             13 |              299 |              72 |
| frogtape                             |             2 |             13 |              300 |              71 |
| lewis hyman                          |             1 |             13 |              301 |              72 |
| south main hardware                  |             1 |             10 |              302 |              72 |
| e-cloth                              |             1 |              9 |              303 |              72 |
| o-cedar                              |             1 |              8 |              304 |              72 |
| dearborn brass                       |             2 |              8 |              305 |              71 |
| heskins llc                          |             1 |              8 |              306 |              72 |
| rt designers collection              |             1 |              6 |              307 |              72 |
| blum                                 |             1 |              6 |              308 |              72 |

