== Title: Sales Figures for item category: sportswear == 



== sportswear: Sales Break out by company == 

| company                    |   sales_count |   sales_amount |   rank by amount |   rank by count |
| industrial magnetics                 |             4 |             94 |              137 |              45 |
| aiw                                  |             2 |             91 |              138 |              47 |
| draft king                           |             1 |             91 |              139 |              48 |
| chu's packaging supplies             |             1 |             89 |              140 |              48 |
| super sliders                        |             6 |             87 |              141 |              43 |
| ettore                               |             7 |             85 |              142 |              42 |
| segal                                |             1 |             83 |              143 |              48 |
| national hardware                    |             9 |             81 |              144 |              40 |
| maxgrade                             |             3 |             80 |              145 |              46 |
| wowwr                                |             1 |             77 |              146 |              48 |
| small parts                          |             4 |             76 |              147 |              45 |
| wilen professional cleaning products |             2 |             75 |              148 |              47 |
| casabella                            |             4 |             74 |              149 |              45 |
| ranchmate                            |             2 |             71 |              150 |              47 |
| lasco                                |             4 |             67 |              151 |              45 |
| everflow                             |             1 |             66 |              152 |              48 |
| uxcell                               |             6 |             66 |              153 |              43 |
| sharkbite                            |             3 |             65 |              154 |              46 |
| enesco                               |             1 |             65 |              155 |              48 |
| bissell                              |             2 |             64 |              156 |              47 |
| polyvinyl films inc                  |             8 |             63 |              157 |              41 |
| mariposa                             |             1 |             62 |              158 |              48 |
| topia                                |             1 |             61 |              159 |              48 |
| cleveland faucet                     |             1 |             61 |              160 |              48 |
| powertec                             |             1 |             60 |              161 |              48 |
| taco                                 |             2 |             59 |              162 |              47 |
| cosco                                |             1 |             59 |              163 |              48 |
| household essentials                 |             3 |             58 |              164 |              46 |
| sure-loc                             |             1 |             57 |              165 |              48 |
| soux chief                           |             1 |             55 |              166 |              48 |
| constructor                          |             3 |             55 |              167 |              46 |
| oreck commercial                     |             2 |             54 |              168 |              47 |
| legend                               |             2 |             52 |              169 |              47 |
| global door controls                 |             5 |             47 |              170 |              44 |
| rubbermaid                           |             1 |             46 |              171 |              48 |
| southco                              |             3 |             46 |              172 |              46 |
| accuform signs                       |             3 |             45 |              173 |              46 |
| fusion                               |             2 |             45 |              174 |              47 |
| ez-flo                               |             5 |             44 |              175 |              44 |
| sagaform                             |             1 |             44 |              176 |              48 |
| gila                                 |             1 |             43 |              177 |              48 |
| aqueous                              |             1 |             43 |              178 |              48 |
| trimaco                              |             4 |             43 |              179 |              45 |
| radiant saunas                       |             3 |             42 |              180 |              46 |
| lamp by sugatsune                    |             3 |             40 |              181 |              46 |
| hillman                              |             3 |             39 |              182 |              46 |
| richelieu hardware                   |             4 |             38 |              183 |              45 |
| dogipot                              |             1 |             37 |              184 |              48 |
| aep industries                       |             1 |             36 |              185 |              48 |
| haviland                             |             2 |             36 |              186 |              47 |
| kipp                                 |             3 |             35 |              187 |              46 |
| xtend & climb                        |             1 |             34 |              188 |              48 |
| dallas cowboys                       |             2 |             32 |              189 |              47 |
| furinno                              |             1 |             32 |              190 |              48 |
| idh by st. simons                    |             1 |             31 |              191 |              48 |
| hefty                                |             1 |             31 |              192 |              48 |
| danco                                |             5 |             30 |              193 |              44 |
| john guest speedfit                  |             1 |             30 |              194 |              48 |
| unik occasions                       |             1 |             29 |              195 |              48 |
| m-d building products                |             1 |             29 |              196 |              48 |
| perfect company                      |             4 |             29 |              197 |              45 |
| shepherd hardware                    |             5 |             28 |              198 |              44 |
| uhmw tape                            |             1 |             28 |              199 |              48 |
| chef gear                            |             1 |             28 |              200 |              48 |
| pro tapes                            |             3 |             28 |              201 |              46 |
| brushtech                            |             2 |             27 |              202 |              47 |
| softtouch                            |             4 |             27 |              203 |              45 |
| jones stephens corporation           |             1 |             27 |              204 |              48 |
| surefit                              |             1 |             27 |              205 |              48 |
| stanley                              |             2 |             27 |              206 |              47 |
| duck                                 |             2 |             26 |              207 |              47 |
| tapecase                             |             2 |             26 |              208 |              47 |
| webstone                             |             2 |             26 |              209 |              47 |
| magnolia brush                       |             1 |             25 |              210 |              48 |
| vikan                                |             2 |             24 |              211 |              47 |
| steel harbor                         |             1 |             23 |              212 |              48 |
| glad                                 |             1 |             22 |              213 |              48 |
| malco                                |             1 |             22 |              214 |              48 |
| 3drose                               |             1 |             21 |              215 |              48 |
| insinkerator                         |             1 |             21 |              216 |              48 |
| the wrap it                          |             1 |             21 |              217 |              48 |
| zwipes professional                  |             1 |             20 |              218 |              48 |
| starfiber                            |             2 |             19 |              219 |              47 |
| yale security                        |             1 |             19 |              220 |              48 |
| libman                               |             1 |             19 |              221 |              48 |
| hardy                                |             1 |             19 |              222 |              48 |
| mr. clean                            |             2 |             17 |              223 |              47 |
| teflon                               |             1 |             15 |              224 |              48 |
| rejuvenate                           |             2 |             15 |              225 |              47 |
| remco                                |             1 |             15 |              226 |              48 |
| oxo                                  |             1 |             14 |              227 |              48 |
| sandusky                             |             2 |             14 |              228 |              47 |
| national mfg/spectrum brands hhi     |             1 |             14 |              229 |              48 |
| maxi                                 |             1 |             14 |              230 |              48 |
| zing green products                  |             1 |             14 |              231 |              48 |
| rinse ace                            |             1 |             14 |              232 |              48 |
| hy-ko products                       |             1 |             13 |              233 |              48 |
| design toscano                       |             1 |             13 |              234 |              48 |
| pavilion gift company                |             1 |             13 |              235 |              48 |
| precious moments                     |             1 |             12 |              236 |              48 |
| abco                                 |             2 |             12 |              237 |              47 |
| frost king                           |             1 |             11 |              238 |              48 |
| ziploc                               |             2 |             11 |              239 |              47 |
| everclean                            |             1 |             11 |              240 |              48 |
| scotchblue                           |             1 |             10 |              241 |              48 |
| aquarius                             |             1 |              9 |              242 |              48 |
| e-cloth                              |             1 |              9 |              243 |              48 |
| eastman                              |             1 |              9 |              244 |              48 |
| o-cedar                              |             1 |              8 |              245 |              48 |
| fjm security                         |             1 |              8 |              246 |              48 |
| heskins llc                          |             1 |              8 |              247 |              48 |
| glory haus                           |             1 |              8 |              248 |              48 |
| tovantoe                             |             1 |              7 |              249 |              48 |
| simmons manufacturing                |             1 |              7 |              250 |              48 |
| weiman                               |             1 |              7 |              251 |              48 |
| stanley hardware                     |             1 |              7 |              252 |              48 |
| blum                                 |             1 |              6 |              253 |              48 |
| scotch                               |             1 |              6 |              254 |              48 |
| waste king                           |             1 |              5 |              255 |              48 |
| amerock                              |             1 |              5 |              256 |              48 |
| keeney                               |             1 |              4 |              257 |              48 |

