== Title: Sales Figures for item category: watches == 



== watches: Sales Break out by company == 

| company                                                                |   sales_count |   sales_amount |   rank by amount |   rank by count |
| heim concept                         |             1 |             47 |              179 |              34 |
| small parts                          |             3 |             45 |              180 |              32 |
| sagaform                             |             1 |             44 |              181 |              34 |
| maxi                                 |             1 |             43 |              182 |              34 |
| gila                                 |             1 |             43 |              183 |              34 |
| waste king                           |             1 |             43 |              184 |              34 |
| roll products                        |             2 |             42 |              185 |              33 |
| legend                               |             3 |             42 |              186 |              32 |
| taco                                 |             1 |             39 |              187 |              34 |
| dogipot                              |             1 |             37 |              188 |              34 |
| pro tapes                            |             4 |             36 |              189 |              31 |
| southco                              |             3 |             34 |              190 |              32 |
| hillman                              |             3 |             33 |              191 |              32 |
| cs hyde                              |             2 |             32 |              192 |              33 |
| pemko                                |             2 |             32 |              193 |              33 |
| andersen                             |             1 |             32 |              194 |              34 |
| idh by st. simons                    |             1 |             31 |              195 |              34 |
| kipp                                 |             3 |             30 |              196 |              32 |
| purity pool                          |             1 |             30 |              197 |              34 |
| john guest speedfit                  |             1 |             30 |              198 |              34 |
| national mfg/spectrum brands hhi     |             2 |             29 |              199 |              33 |
| vigo                                 |             1 |             29 |              200 |              34 |
| unik occasions                       |             1 |             29 |              201 |              34 |
| m-d building products                |             1 |             29 |              202 |              34 |
| uhmw tape                            |             1 |             28 |              203 |              34 |
| keyguard                             |             1 |             28 |              204 |              34 |
| jones stephens corporation           |             1 |             27 |              205 |              34 |
| webstone                             |             2 |             26 |              206 |              33 |
| global door controls                 |             3 |             25 |              207 |              32 |
| accuform                             |             6 |             25 |              208 |              29 |
| haviland                             |             1 |             25 |              209 |              34 |
| steel harbor                         |             1 |             23 |              210 |              34 |
| danco                                |             3 |             22 |              211 |              32 |
| glad                                 |             1 |             22 |              212 |              34 |
| umbra                                |             1 |             22 |              212 |              34 |
| malco                                |             1 |             22 |              213 |              34 |
| trimaco                              |             2 |             21 |              214 |              33 |
| schlage                              |             1 |             21 |              215 |              34 |
| swimline                             |             1 |             21 |              216 |              34 |
| faultless                            |             1 |             21 |              217 |              34 |
| the wrap it                          |             1 |             21 |              218 |              34 |
| zwipes professional                  |             1 |             20 |              219 |              34 |
| quakehold!                           |             2 |             18 |              220 |              33 |
| tapecase                             |             2 |             18 |              221 |              33 |
| interdesign                          |             1 |             17 |              222 |              34 |
| incom manufacturing                  |             1 |             17 |              223 |              34 |
| ccl security products                |             2 |             17 |              224 |              33 |
| richelieu hardware                   |             2 |             17 |              225 |              33 |
| genuine joe                          |             1 |             16 |              226 |              34 |
| polyvinyl films inc                  |             2 |             16 |              227 |              33 |
| safelife                             |             1 |             16 |              228 |              34 |
| remco                                |             1 |             15 |              229 |              34 |
| oxo                                  |             1 |             14 |              230 |              34 |
| rinse ace                            |             1 |             14 |              231 |              34 |
| jed pool tools                       |             1 |             14 |              232 |              34 |
| lamp by sugatsune                    |             1 |             14 |              233 |              34 |
| brushtech                            |             1 |             14 |              234 |              34 |
| hy-ko products                       |             1 |             13 |              235 |              34 |
| lewis hyman                          |             1 |             13 |              236 |              34 |
| scotch                               |             1 |             12 |              237 |              34 |
| accuform signs                       |             1 |             12 |              238 |              34 |
| wright products                      |             1 |             12 |              239 |              34 |
| bean bag factory                     |             1 |             12 |              240 |              34 |
| frost king                           |             1 |             11 |              241 |              34 |
| everclean                            |             1 |             11 |              242 |              34 |
| mr. clean                            |             1 |             11 |              243 |              34 |
| shepherd hardware                    |             2 |             11 |              244 |              33 |
| zing green products                  |             1 |             10 |              245 |              34 |
| starfiber                            |             1 |             10 |              246 |              34 |
| south main hardware                  |             1 |             10 |              247 |              34 |
| w. j. hagerty                        |             1 |              9 |              248 |              34 |
| aquarius                             |             1 |              9 |              249 |              34 |
| scotchblue                           |             1 |              9 |              250 |              34 |
| eastman                              |             1 |              9 |              251 |              34 |
| o-cedar                              |             1 |              8 |              252 |              34 |
| fjm security                         |             1 |              8 |              253 |              34 |
| heskins llc                          |             1 |              8 |              254 |              34 |
| rejuvenate                           |             1 |              8 |              255 |              34 |
| fuller brush                         |             1 |              7 |              256 |              34 |
| simmons manufacturing                |             1 |              7 |              257 |              34 |
| perfect company                      |             1 |              7 |              258 |              34 |
| nuset                                |             1 |              7 |              259 |              34 |
| weiman                               |             1 |              7 |              260 |              34 |
| stanley hardware                     |             1 |              7 |              261 |              34 |
| rt designers collection              |             1 |              6 |              262 |              34 |
| abco                                 |             1 |              6 |              263 |              34 |
| dearborn brass                       |             1 |              4 |              264 |              34 |
| cal-royal                            |             1 |              3 |              265 |              34 |

