== Title: Sales Figures for item category: sleepwear == 



== sleepwear: Sales Break out by company == 

| company        |   sales_count |   sales_amount |   rank by amount |   rank by count |
| w. j. hagerty                        |             2 |             16 |              182 |              24 |
| roll products                        |             1 |             16 |              183 |              25 |
| dallas cowboys                       |             1 |             16 |              184 |              25 |
| leifheit                             |             1 |             15 |              185 |              25 |
| stanley hardware                     |             2 |             15 |              186 |              24 |
| fusion                               |             1 |             15 |              187 |              25 |
| remco                                |             1 |             15 |              188 |              25 |
| maxgrade                             |             1 |             14 |              189 |              25 |
| simmons manufacturing                |             2 |             14 |              190 |              24 |
| rinse ace                            |             1 |             14 |              191 |              25 |
| genuine joe                          |             1 |             14 |              192 |              25 |
| richelieu hardware                   |             1 |             14 |              193 |              25 |
| wells sinkware                       |             1 |             13 |              194 |              25 |
| kipp                                 |             1 |             13 |              195 |              25 |
| lamp by sugatsune                    |             1 |             12 |              196 |              25 |
| everclean                            |             1 |             11 |              197 |              25 |
| aquarius                             |             1 |             11 |              198 |              25 |
| mr. clean                            |             1 |             11 |              199 |              25 |
| trimaco                              |             1 |             11 |              200 |              25 |
| global door controls                 |             1 |             10 |              201 |              25 |
| south main hardware                  |             1 |             10 |              202 |              25 |
| pro tapes                            |             1 |              9 |              203 |              25 |
| quakehold!                           |             1 |              9 |              204 |              25 |
| e-cloth                              |             1 |              9 |              204 |              25 |
| tovantoe                             |             1 |              7 |              205 |              25 |
| fuller brush                         |             1 |              7 |              206 |              25 |
| sandusky                             |             1 |              7 |              207 |              25 |
| weiman                               |             1 |              7 |              208 |              25 |
| wright products                      |             1 |              7 |              209 |              25 |
| rt designers collection              |             1 |              6 |              210 |              25 |
| blum                                 |             1 |              6 |              211 |              25 |
| ettore                               |             1 |              6 |              212 |              25 |
| keeney                               |             1 |              4 |              213 |              25 |
| dearborn brass                       |             1 |              4 |              214 |              25 |
| softtouch                            |             1 |              4 |              215 |              25 |
| danco                                |             1 |              4 |              216 |              25 |

