== Title: Sales Figures for country: Canada == 



== Canada: Sales Break out by company == 

| company           |   sales_count |   sales_amount |   rank by amount |   rank by count |
| scotchblue                           |             1 |              9 |              175 |              36 |
| heskins llc                          |             1 |              8 |              176 |              36 |
| rejuvenate                           |             1 |              8 |              177 |              36 |
| tovantoe                             |             1 |              7 |              178 |              36 |
| fuller brush                         |             1 |              7 |              179 |              36 |
| blum                                 |             1 |              6 |              180 |              36 |
| abco                                 |             1 |              6 |              181 |              36 |
| irwin tools                          |             1 |              6 |              182 |              36 |
| southco                              |             1 |              5 |              183 |              36 |
| kipp                                 |             1 |              4 |              184 |              36 |
| accuform                             |             1 |              3 |              185 |              36 |

